
OPTIMIZING ON FOLD NUMBER 5
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2534
Features active in total: 2534
Computing feature importance
Running optimizer

CREATING FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 69
deceased 1: 68

STARTING MULTI-OBJECTIVE OPTIMIZATION ON DIFFERENT FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION
Computation on different folds for learning the fitness adjustment regression finished in 00-03:42:51
Extracting hall of fames for tuning.

ASSIGNING WEIGHTS TO THE SOLUTIONS IN THE TUNING FRONT RESULTS.

LEARNING FITNESS ADJUSTERS USING TUNING FRONT RESULTS, AND CREATING ADJUSTED OBJECTIVES.
Learning adjustment for root leanness
Training fitness adjuster regressor on 74 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('RFReg', RandomForestRegressor(criterion='absolute_error'))])
feature importances = [0. 0. 0.]


Learning adjustment for survival SKSurv Cox model concordance index
Training fitness adjuster regressor on 74 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('RFReg', RandomForestRegressor(criterion='absolute_error'))])
feature importances = [0.71755951 0.14664695 0.13579354]



RUNNING THE MAIN OPTIMIZER WITH THE ADJUSTED OBJECTIVES.

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 69
deceased 1: 68

RUNNING GENETIC ALGORITHM
Generations completed = 71
Generations completed = 151
Generations completed = 230
Generations completed = 309
Generations completed = 385
Generations completed = 464
   	     	         	        	             adjusted root leanness             	   survival SKSurv Cox model adjusted concordance index  
   	     	         	        	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std                      
0  	500  	97       	97      	0.140028	0.240986	1  	0.134574	0.433798	0.666484	0.711878	0.0520217                
1  	505  	303      	303     	0.144338	0.284802	1  	0.120398	0.48968 	0.68784 	0.712213	0.0294064                
2  	500  	373      	518     	0.147442	0.304803	1  	0.138562	0.48968 	0.688306	0.71243 	0.0347536                
3  	500  	406      	714     	0.147442	0.309484	1  	0.142668	0.48968 	0.691352	0.713041	0.0334071                
4  	500  	429      	903     	0.147442	0.305525	1  	0.143212	0.48968 	0.695327	0.715088	0.0287354                
5  	500  	465      	1076    	0.147442	0.306654	1  	0.142956	0.48968 	0.697304	0.715304	0.0267522                
6  	500  	397      	1188    	0.147442	0.31284 	1  	0.145506	0.48968 	0.697786	0.715304	0.0270848                
7  	500  	435      	1303    	0.147442	0.315907	1  	0.144741	0.48968 	0.699228	0.715828	0.0251174                
8  	500  	462      	1418    	0.147442	0.318349	1  	0.145927	0.48968 	0.699895	0.715828	0.0250075                
9  	500  	461      	1537    	0.149071	0.31667 	1  	0.145273	0.48968 	0.700911	0.715828	0.0244779                
10 	500  	452      	1620    	0.149071	0.323415	1  	0.147481	0.48968 	0.700248	0.715828	0.0261782                
11 	500  	477      	1711    	0.149071	0.325268	1  	0.147646	0.48968 	0.700542	0.715828	0.0261103                
12 	500  	495      	1811    	0.149071	0.328281	1  	0.151768	0.48968 	0.700612	0.717021	0.0265475                
13 	500  	438      	1874    	0.149071	0.337944	1  	0.15286 	0.48968 	0.700235	0.717021	0.0273458                
14 	500  	487      	1934    	0.149071	0.344399	1  	0.151933	0.48968 	0.700185	0.717021	0.0271319                
15 	500  	467      	2000    	0.149071	0.342645	1  	0.156439	0.48968 	0.700332	0.717021	0.0281665                
16 	500  	499      	2036    	0.149071	0.348021	1  	0.156848	0.48968 	0.700142	0.717021	0.0284033                
17 	500  	508      	2104    	0.147442	0.354583	1  	0.155187	0.48968 	0.700022	0.717021	0.028191                 
18 	500  	484      	2154    	0.147442	0.358379	1  	0.155304	0.48968 	0.699903	0.717021	0.0284748                
19 	500  	468      	2188    	0.147442	0.360943	1  	0.156457	0.48968 	0.700078	0.717021	0.0284698                
20 	500  	488      	2219    	0.147442	0.363495	1  	0.155588	0.48968 	0.699918	0.717021	0.0287589                
