
OPTIMIZING ON FOLD NUMBER 4
Number of workers = 16

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 20203
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome Pam50
Features selected for this outcome: 17794
Features active in total: 17794
Computing feature importance
Running optimizer

CREATING FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION

ASSIGNING STRATA FOR MULTI-OUTCOME DATA BRCA
Assigning strata for outcome named Pam50 of type categorical
Counts:
Basal: 152
Her2: 66
LumA: 448
LumB: 167
Normal: 32

STARTING MULTI-OBJECTIVE OPTIMIZATION ON DIFFERENT FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION
Computation on different folds for learning the fitness adjustment regression finished in 00-06:21:01
Extracting hall of fames for tuning.

ASSIGNING WEIGHTS TO THE SOLUTIONS IN THE TUNING FRONT RESULTS.

LEARNING FITNESS ADJUSTERS USING TUNING FRONT RESULTS, AND CREATING ADJUSTED OBJECTIVES.
Learning adjustment for Pam50 svm balanced accuracy
Training fitness adjuster regressor on 89 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('SVR', SVR())])
SVR()



Learning adjustment for root leanness
Training fitness adjuster regressor on 89 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('SVR', SVR())])
SVR()




RUNNING THE MAIN OPTIMIZER WITH THE ADJUSTED OBJECTIVES.

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA BRCA
Assigning strata for outcome named Pam50 of type categorical
Counts:
Basal: 152
Her2: 66
LumA: 448
LumB: 167
Normal: 32

RUNNING GENETIC ALGORITHM
Generations completed = 41
Generations completed = 82
Generations completed = 122
Generations completed = 161
Generations completed = 199
Generations completed = 236
Generations completed = 273
Generations completed = 310
Generations completed = 346
Generations completed = 383
Generations completed = 419
Generations completed = 455
Generations completed = 493
   	     	         	        	           Pam50 svm adjusted balanced accuracy          	             adjusted root leanness             
   	     	         	        	---------------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std      	min     	avg     	max	std     
0  	500  	1102     	1102    	0.112004	0.468358	0.624548	0.113051 	0.140028	0.251754	1  	0.157824
1  	510  	1320     	1377    	0.103667	0.49094 	0.636566	0.106057 	0.127   	0.259194	1  	0.135392
2  	500  	1351     	1629    	0.112004	0.502655	0.665261	0.100381 	0.127   	0.26845 	1  	0.138207
3  	500  	1363     	1860    	0.112004	0.518333	0.665261	0.0960099	0.127   	0.266903	1  	0.138918
4  	500  	1399     	2098    	0.112004	0.530785	0.665261	0.0930476	0.127   	0.267405	1  	0.14119 
5  	500  	1406     	2348    	0.112004	0.545626	0.665261	0.0890888	0.127   	0.263524	1  	0.139997
6  	500  	1409     	2555    	0.112004	0.556004	0.665261	0.0862745	0.125988	0.261914	1  	0.140328
7  	500  	1468     	2762    	0.112004	0.564513	0.673158	0.0839432	0.120386	0.262431	1  	0.141134
8  	500  	1484     	2981    	0.112004	0.571508	0.673158	0.0800828	0.120386	0.263427	1  	0.140113
9  	500  	1463     	3182    	0.112004	0.576722	0.673158	0.0792838	0.118678	0.265923	1  	0.140386
10 	500  	1472     	3382    	0.112004	0.584153	0.694041	0.0789173	0.118678	0.26443 	1  	0.140393
11 	500  	1445     	3569    	0.112004	0.588279	0.694931	0.0821513	0.120386	0.270291	1  	0.144028
12 	500  	1495     	3779    	0.112004	0.592342	0.694931	0.0827202	0.120386	0.273104	1  	0.144942
13 	500  	1481     	3966    	0.112004	0.600316	0.696635	0.0811221	0.124035	0.270657	1  	0.144428
14 	500  	1457     	4146    	0.112004	0.604061	0.696635	0.081275 	0.124035	0.274469	1  	0.144009
15 	500  	1476     	4327    	0.112004	0.611485	0.696717	0.0795874	0.124035	0.269881	1  	0.142064
16 	500  	1486     	4513    	0.112004	0.615992	0.699705	0.0778435	0.124035	0.266578	1  	0.139536
17 	500  	1454     	4688    	0.112004	0.619803	0.701511	0.0783206	0.124035	0.266242	1  	0.139526
18 	500  	1474     	4891    	0.112004	0.6239  	0.705452	0.0792546	0.123091	0.26522 	1  	0.140079
19 	500  	1470     	5069    	0.112004	0.626746	0.705452	0.079417 	0.123091	0.265709	1  	0.139496
20 	500  	1484     	5239    	0.112004	0.630784	0.709233	0.0799577	0.128037	0.263994	1  	0.140039
21 	500  	1433     	5406    	0.112004	0.632184	0.709233	0.0801085	0.128037	0.266782	1  	0.139217
22 	500  	1446     	5568    	0.112004	0.634451	0.709233	0.0803893	0.128037	0.267855	1  	0.139076
23 	500  	1479     	5752    	0.112004	0.635776	0.719593	0.0806939	0.128037	0.270108	1  	0.13845 
24 	500  	1483     	5906    	0.112004	0.639207	0.720668	0.0810896	0.128037	0.268297	1  	0.139261
25 	500  	1512     	6089    	0.112004	0.640482	0.720668	0.0823042	0.128037	0.269466	1  	0.139667
26 	500  	1477     	6247    	0.112004	0.639396	0.733264	0.0834065	0.128037	0.275418	1  	0.140361
27 	500  	1480     	6408    	0.112004	0.643863	0.733264	0.0811112	0.128037	0.271329	1  	0.137862
28 	500  	1436     	6556    	0.112004	0.64426 	0.734424	0.082615 	0.128037	0.274582	1  	0.138814
29 	500  	1484     	6716    	0.112004	0.647988	0.734964	0.0812551	0.128037	0.272585	1  	0.137561
30 	500  	1517     	6873    	0.112004	0.651284	0.734964	0.0793976	0.128037	0.269696	1  	0.134977
31 	500  	1508     	7039    	0.112004	0.650966	0.734964	0.082785 	0.127   	0.273356	1  	0.137858
32 	500  	1523     	7190    	0.112004	0.652359	0.734964	0.0827414	0.128037	0.274846	1  	0.136996
33 	500  	1522     	7351    	0.112004	0.655105	0.734964	0.0825772	0.128037	0.273159	1  	0.137369
34 	500  	1519     	7493    	0.112004	0.656715	0.737996	0.082758 	0.128037	0.273199	1  	0.137671
35 	500  	1460     	7623    	0.112004	0.662152	0.737996	0.0804882	0.128037	0.267346	1  	0.13551 
36 	500  	1478     	7778    	0.112004	0.663428	0.738688	0.0807778	0.129099	0.268587	1  	0.135174
37 	500  	1472     	7905    	0.112004	0.666674	0.744886	0.081178 	0.129099	0.266168	1  	0.136344
38 	500  	1460     	8028    	0.112004	0.66997 	0.752772	0.0802945	0.129099	0.263691	1  	0.135314
39 	500  	1441     	8164    	0.112004	0.672569	0.754149	0.0792138	0.131306	0.261837	1  	0.133425
40 	500  	1497     	8293    	0.112004	0.67427 	0.754149	0.0788293	0.129099	0.261544	1  	0.133642
41 	500  	1451     	8450    	0.112004	0.67641 	0.754149	0.0780144	0.131306	0.260634	1  	0.133861
42 	500  	1469     	8585    	0.112004	0.679168	0.762751	0.0780613	0.129099	0.25765 	1  	0.133802
43 	500  	1442     	8722    	0.112004	0.680156	0.766722	0.0784   	0.128037	0.259038	1  	0.134187
44 	500  	1483     	8848    	0.112004	0.679329	0.768366	0.0784021	0.127   	0.263692	1  	0.132591
45 	500  	1469     	8968    	0.112004	0.68214 	0.768366	0.0788778	0.127   	0.261518	1  	0.133334
46 	500  	1417     	9091    	0.112004	0.684998	0.768366	0.079635 	0.127   	0.259413	1  	0.134029
47 	500  	1523     	9211    	0.112004	0.687201	0.768366	0.080061 	0.125988	0.258563	1  	0.13439 
48 	500  	1451     	9324    	0.112004	0.689177	0.768366	0.0806462	0.125988	0.257725	1  	0.134905
49 	500  	1404     	9447    	0.112004	0.691242	0.768366	0.0814689	0.125   	0.256722	1  	0.136018
50 	500  	1451     	9571    	0.112004	0.69557 	0.768366	0.0794416	0.125   	0.251008	1  	0.133879
51 	500  	1465     	9688    	0.112004	0.697738	0.774358	0.0800529	0.125988	0.24948 	1  	0.134579
52 	500  	1464     	9799    	0.112004	0.701454	0.774358	0.0779216	0.123091	0.244767	1  	0.131728
53 	500  	1450     	9908    	0.112004	0.702058	0.774358	0.0782839	0.122169	0.245737	1  	0.133054
54 	500  	1491     	10021   	0.112004	0.703844	0.774358	0.0797587	0.122169	0.243724	1  	0.133846
55 	500  	1458     	10141   	0.112004	0.705967	0.774358	0.07782  	0.122169	0.242938	1  	0.132575
56 	500  	1411     	10220   	0.112004	0.707642	0.774358	0.0775916	0.122169	0.241659	1  	0.132559
57 	500  	1427     	10327   	0.112004	0.707778	0.774358	0.0776417	0.122169	0.242845	1  	0.13224 
58 	500  	1432     	10447   	0.112004	0.708171	0.782486	0.0778354	0.122169	0.243315	1  	0.132174
59 	500  	1422     	10541   	0.112004	0.709561	0.782486	0.0776159	0.122169	0.242574	1  	0.132321
60 	500  	1444     	10655   	0.112004	0.710032	0.782486	0.0775141	0.122169	0.243384	1  	0.132084
61 	500  	1479     	10762   	0.112004	0.711807	0.782486	0.0775359	0.122169	0.241998	1  	0.132614
62 	500  	1422     	10862   	0.112004	0.71165 	0.782486	0.077542 	0.122169	0.244003	1  	0.131971
63 	500  	1427     	10983   	0.112004	0.712426	0.782486	0.0776313	0.122169	0.244422	1  	0.131958
64 	500  	1452     	11074   	0.112004	0.713623	0.782486	0.0779772	0.122169	0.243387	1  	0.132293
65 	500  	1462     	11161   	0.112004	0.714201	0.782486	0.0778362	0.122169	0.244093	1  	0.132102
66 	500  	1434     	11240   	0.112004	0.714592	0.782791	0.07808  	0.122169	0.244922	1  	0.132067
67 	500  	1376     	11320   	0.112004	0.718221	0.782791	0.0766407	0.117041	0.239955	1  	0.131035
